Title,Year,Age,rotten_tomatoes,Netflix,Hulu,prime_video,disneyplus,Type
Yu-Gi-Oh! Zexal,2011,7+,0.46,0,1,1,0,1
Breadwinners,2005,7+,0.46,0,1,0,0,1
Soul Eater Not!,2014,16+,0.46,0,1,0,0,1
The Only Way Is Essex,2010,16+,0.46,0,1,0,0,1
Mythbusters Jr.,2019,7+,0.46,0,1,0,0,1
Cake,2019,18+,0.46,0,1,0,0,1
Major Lazer,2015,18+,0.46,0,1,0,0,1
NASA's Unexplained Files,2012,all,0.46,0,1,0,0,1
Brothers Conflict,2013,16+,0.46,0,1,0,0,1
Astroblast!,2014,all,0.46,0,1,0,0,1
Urara Meirocho,2017,16+,0.46,0,1,0,0,1
Hakumei and Mikochi,2018,16+,0.46,0,1,0,0,1
The New Adventures of Figaro Pho,2015,all,0.45,0,1,0,0,1
When Nature Calls with Helen Mirren,2021,7+,0.45,0,1,0,0,1
Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,2019,16+,0.45,0,1,0,0,1
Tiny House Hunters,2014,all,0.45,0,1,0,0,1
Street Outlaws: Memphis,2018,16+,0.45,0,1,0,0,1
Part of Me,2014,16+,0.45,0,1,0,0,1
LEGO Friends,2012,all,0.45,0,1,1,0,1
Flea Market Flip,2012,all,0.45,0,1,0,0,1
Rock the Block,2019,all,0.45,0,1,0,0,1
Appare-Ranman!,2020,16+,0.45,0,1,0,0,1
The Case That Haunts Me,2018,16+,0.45,0,1,0,0,1
Senryu Girl,2019,7+,0.45,0,1,0,0,1
Alguien Te Mira,2010,7+,0.45,0,1,0,0,1
All Night,2018,16+,0.45,0,1,0,0,1
Long Island Medium,2011,7+,0.45,0,1,0,0,1
Kaleido Star,2003,16+,0.45,0,1,0,0,1
.hack,2002,7+,0.45,0,1,0,0,1
The Tower of Druaga: The Aegis of Uruk,2008,7+,0.45,0,1,0,0,1
Psychic Kids,2008,16+,0.45,0,1,0,0,1
Stone Quackers,2014,18+,0.45,0,1,0,0,1
Wicked Tuna: Outer Banks,2014,16+,0.45,0,1,0,1,1
Genius Junior,2018,all,0.45,0,1,0,0,1
I Love Jenni,2011,7+,0.45,0,1,0,0,1
VanDread,2000,16+,0.45,0,1,0,0,1
Broken Angel,2013,16+,0.45,0,1,0,0,1
Trolls: TrollsTopia,2020,7+,0.45,0,1,0,0,1
Blippi,2014,all,0.45,0,1,1,0,1
Cardfight!! Vanguard,2011,16+,0.44,0,1,0,0,1
Mrs. Piggle-Wiggle,1994,all,0.44,0,1,0,0,1
S·A特优生,2008,16+,0.44,0,1,0,0,1
The Millionaire Matchmaker,2008,7+,0.44,0,1,0,0,1
Azur Lane,2019,16+,0.44,0,1,0,0,1
WWE Main Event,2012,7+,0.44,0,1,0,0,1
House Hunters Renovation,2012,all,0.44,0,1,0,0,1
The Dude Perfect Show,2016,7+,0.44,0,1,0,0,1
Endlings,2020,7+,0.44,0,1,0,0,1
Celebrity Wheel of Fortune,2021,7+,0.44,0,1,0,0,1
The Chew,2011,7+,0.44,0,1,0,0,1
D.Gray-man Hallow,2016,16+,0.44,0,1,0,0,1
Ellen's Game of Games,2017,7+,0.44,0,1,0,0,1
Nina's World,2015,all,0.44,0,1,0,0,1
Charlie Rose,1991,all,0.44,0,1,0,0,1
Love in the Time of Corona,2020,16+,0.44,0,1,0,0,1
El Fantasma de Elena,2010,16+,0.43,0,1,0,0,1
Holly Hobbie,2018,7+,0.43,0,1,0,0,1
Samurai Harem,2009,18+,0.43,0,1,0,0,1
Negima!,2005,7+,0.43,0,1,0,0,1
Love Connection,2017,16+,0.43,0,1,0,0,1
Forged in Fire: Beat the Judges,2020,7+,0.43,0,1,0,0,1
Spring Baking Championship,2015,all,0.43,0,1,0,0,1
Big Block SingSong,2012,all,0.43,0,1,0,0,1
Nabari no Ou,2008,16+,0.43,0,1,0,0,1
Name That Tune,2021,7+,0.43,0,1,0,0,1
My Super Sweet 16,2005,7+,0.43,0,1,0,0,1
Kendra on Top,2012,7+,0.43,0,1,0,0,1
I Can See Your Voice,2020,7+,0.43,0,1,0,0,1
Hitler's Last Stand,2018,16+,0.43,0,1,0,0,1
Nightline,1980,7+,0.43,0,1,0,0,1
Lost Gold of World War II,2019,7+,0.42,0,1,0,0,1
"Underworld, Inc.",2015,16+,0.42,0,1,0,0,1
When Sharks Attack,2013,16+,0.42,0,1,0,1,1
High School USA!,2013,18+,0.42,0,1,0,0,1
Pooch Perfect,2021,7+,0.42,0,1,0,0,1
The Mighty Ones,2020,7+,0.42,0,1,0,0,1
Garo: The Animation,2014,all,0.42,0,1,0,0,1
Arms Alchemy,2006,18+,0.42,0,1,0,0,1
Where's Waldo?,2020,all,0.42,0,1,0,0,1
Blade Dance of Elementalers,2014,16+,0.42,0,1,0,0,1
Toddlers & Tiaras,2009,7+,0.42,0,1,0,0,1
60 Days In: Narcoland,2019,16+,0.42,0,1,0,0,1
Basilisk,2005,18+,0.42,0,1,0,0,1
Tree Fu Tom,2012,all,0.42,0,1,0,0,1
Runaways,2012,16+,0.42,0,1,0,0,1
Madagascar: A Little Wild,2020,all,0.42,0,1,0,0,1
NY-LON,2004,18+,0.42,0,1,0,0,1
WTF Baron Davis,2019,18+,0.42,0,1,0,0,1
Ancient Top 10,2016,16+,0.42,0,1,0,0,1
I Am Cait,2015,16+,0.42,0,1,0,0,1
Pickle & Peanut,2015,7+,0.41,0,1,0,1,1
Infinite Dendrogram,2020,16+,0.41,0,1,0,0,1
Jamie's Quick & Easy Food,2017,all,0.41,0,1,0,0,1
Aquarion,2005,18+,0.41,0,1,0,0,1
Inside the NFL,1977,7+,0.41,0,1,0,0,1
Gensomaden Saiyuki,2000,16+,0.41,0,1,0,0,1
Swiss Family Robinson,1974,7+,0.41,0,1,0,1,1
The Toe Bro,2019,16+,0.41,0,1,0,0,1
Anyone But Me,2009,16+,0.41,0,1,0,0,1
The Dating Guy,2009,18+,0.41,0,1,0,0,1
Celebs Go Dating,2016,18+,0.41,0,1,0,0,1
Planet Sheen,2010,7+,0.41,0,1,0,0,1
To LOVEる -とらぶる- ダークネス2nd,2012,16+,0.41,0,1,0,0,1
Good Morning America,1975,all,0.41,0,1,0,0,1
Who Wants to Be a Millionaire,2020,16+,0.41,0,1,0,0,1
Joe and Jack,2012,all,0.41,0,1,0,0,1
The Young Turks,2005,16+,0.4,0,1,1,0,1
Home Free,2015,all,0.4,0,1,0,0,1
Paradise Run,2016,all,0.4,0,1,0,0,1
A3!,2020,16+,0.4,0,1,0,0,1
How It Works,2007,all,0.4,0,1,0,0,1
ClassicaLoid,2016,16+,0.4,0,1,0,0,1
Kings of Pain,2019,16+,0.4,0,1,0,0,1
The View,1997,16+,0.4,0,1,0,0,1
Mighty Magiswords,2015,7+,0.4,0,1,0,0,1
Basketball Wives LA,2011,7+,0.4,0,1,0,0,1
Forensic Factor,2003,18+,0.4,0,1,1,0,1
The Weekly,2019,18+,0.4,0,1,0,0,1
Connecting...,2020,7+,0.4,0,1,0,0,1
Jim Henson Presents Mother Goose Stories,1990,all,0.4,0,1,0,0,1
Rock of Love with Bret Michaels,2007,18+,0.39,0,1,0,0,1
Bajo el Mismo Cielo,2015,16+,0.39,0,1,0,0,1
Eva La Trailera,2017,16+,0.39,0,1,0,0,1
Born Behind Bars,2017,16+,0.39,0,1,0,0,1
Seven Year Switch,2015,16+,0.39,0,1,0,0,1
Dog love,2010,7+,0.39,0,1,0,0,1
Driven,2020,16+,0.39,0,1,0,0,1
Mother Up!,2013,16+,0.39,0,1,0,0,1
Close Up with The Hollywood Reporter,2015,16+,0.39,0,1,0,0,1
205 Live,2016,7+,0.39,0,1,0,0,1
Many Sides of Jane,2019,16+,0.39,0,1,0,0,1
The Riveras,2016,7+,0.39,0,1,0,0,1
Steve Harvey's Funderdome,2017,7+,0.39,0,1,0,0,1
VICE Investigates,2019,18+,0.39,0,1,0,0,1
Zorro the Chronicles,2015,all,0.38,0,1,0,0,1
Truth & Iliza,2017,7+,0.38,0,1,0,0,1
Life of Kylie,2017,16+,0.38,0,1,0,0,1
WWE Superstars,2009,7+,0.38,0,1,0,0,1
Showtime at the Apollo,1987,all,0.38,0,1,0,0,1
Nightcap,2016,7+,0.38,0,1,0,0,1
After School Dice Club,2019,16+,0.38,0,1,0,0,1
Up to Speed,2012,16+,0.38,0,1,0,0,1
Spartan: Ultimate Team Challenge,2016,7+,0.38,0,1,0,0,1
The Wildlife Docs,2013,all,0.38,0,1,0,0,1
Behind Closed Doors,2011,16+,0.38,0,1,1,0,1
Dot.,2016,all,0.38,0,1,0,0,1
Supernoobs,2015,7+,0.38,0,1,0,0,1
Phenoms,2018,7+,0.38,0,1,0,0,1
Sorcerous Stabber Orphen,2020,16+,0.37,0,1,0,0,1
Future-Worm!,2016,7+,0.37,0,1,0,1,1
Get Ace,2014,all,0.37,0,1,0,0,1
The Masked Dancer,2020,7+,0.37,0,1,0,0,1
This Week,1981,7+,0.37,0,1,0,0,1
BEM,2019,16+,0.37,0,1,0,0,1
Mix: Meisei Story,2019,7+,0.37,0,1,0,0,1
Dies Irae,2017,18+,0.36,0,1,0,0,1
Daisy of Love,2009,16+,0.36,0,1,0,0,1
LA Story,2014,16+,0.36,0,1,0,0,1
Woman,2016,18+,0.36,0,1,0,0,1
A Little Late with Lilly Singh,2019,16+,0.36,0,1,0,0,1
WWE En Español,2012,7+,0.36,0,1,0,0,1
CNBC Originals,2003,16+,0.36,0,1,0,0,1
Hot Package,2013,18+,0.36,0,1,0,0,1
The Untold Story,2019,16+,0.36,0,1,0,0,1
Dama y Obrero,2013,16+,0.36,0,1,0,0,1
Mickey's 90th Spectacular,2018,7+,0.36,0,1,0,0,1
Ellen's Greatest Night of Giveaways,2019,7+,0.35,0,1,0,0,1
The Grill Dads,2017,7+,0.35,0,1,0,0,1
RocketJump: The Show,2015,16+,0.35,0,1,0,0,1
Just Josh,2011,18+,0.35,0,1,0,0,1
Baldwin Hills,2007,16+,0.35,0,1,0,0,1
Doozers,2014,all,0.34,0,1,0,0,1
Terrific Trucks,2016,all,0.34,0,1,0,0,1
The Bravest Knight,2019,7+,0.34,0,1,0,0,1
Last Call with Carson Daly,2002,16+,0.33,0,1,0,0,1
THE REFLECTION,2017,18+,0.33,0,1,0,0,1
Dish Nation,2011,7+,0.33,0,1,0,0,1
Rudy Maxa's World,2008,all,0.33,0,1,0,0,1
Utawarerumono: The False Faces,2015,16+,0.32,0,1,0,0,1
CNBC Titans,2010,all,0.31,0,1,0,0,1
La Diosa Coronada,2010,7+,0.31,0,1,0,0,1
Night Guard,2015,18+,0.31,0,1,0,0,1
Consumer 101,2018,all,0.3,0,1,0,0,1
Page Six TV,2017,7+,0.3,0,1,0,0,1
Bobby Flay's Barbecue Addiction,2011,7+,0.28,0,1,0,0,1
Behind the Bar,2011,16+,0.28,0,1,0,0,1
NASA 360,2008,all,0.28,0,1,0,0,1
Hot Gay Comics,2008,18+,0.27,0,1,0,0,1
She's Living for This,2012,18+,0.26,0,1,0,0,1
AwesomenessTV,2013,7+,0.25,0,1,0,0,1
On the Run Eating,2018,7+,0.25,0,1,0,0,1
Modd Couples,2015,18+,0.24,0,1,0,0,1
The Boys,2019,18+,0.93,0,0,1,0,1
Dexter,2006,18+,0.92,0,0,1,0,1
House,2004,16+,0.92,0,0,1,0,1
Mr. Robot,2015,18+,0.91,0,0,1,0,1
The Expanse,2015,16+,0.9,0,0,1,0,1
Bosch,2015,18+,0.88,0,0,1,0,1
Invincible,2021,18+,0.88,0,0,1,1,1
Fleabag,2016,18+,0.88,0,0,1,0,1
The Americans,2013,18+,0.87,0,0,1,0,1
Billions,2016,18+,0.87,0,0,1,0,1
The Marvelous Mrs. Maisel,2017,18+,0.86,0,0,1,0,1
Psych,2006,7+,0.86,0,0,1,0,1
The Night Manager,2016,16+,0.86,0,0,1,0,1
Unforgotten,2018,18+,0.85,0,0,1,0,1
Orphan Black,2013,18+,0.85,0,0,1,0,1
Chuck,2007,16+,0.85,0,1,1,0,1
The Fall,2013,18+,0.85,0,0,1,0,1
Tom Clancy's Jack Ryan,2018,18+,0.84,0,0,1,0,1
The Pacific,2010,18+,0.83,0,0,1,0,1
Good Omens,2019,18+,0.83,0,0,1,0,1
The Man in the High Castle,2015,18+,0.83,0,0,1,0,1
Grimm,2011,16+,0.83,0,0,1,0,1
The Family Man,2019,16+,0.83,0,0,1,0,1
Upload,2020,18+,0.82,0,0,1,0,1
Counterpart,2017,18+,0.82,0,0,1,0,1
Monk,2002,16+,0.81,0,0,1,0,1
The Grand Tour,2016,16+,0.81,0,0,1,0,1
Black Books,2000,7+,0.81,0,0,1,0,1
Californication,2007,18+,0.81,0,0,1,0,1
Eureka,2006,16+,0.81,0,0,1,0,1
Animal Kingdom,2016,18+,0.8,0,0,1,0,1
Humans,2015,16+,0.8,0,0,1,0,1
Endeavour,2013,16+,0.8,0,0,1,0,1
Alias,2001,16+,0.8,0,0,1,0,1
The Missing,2014,18+,0.8,0,0,1,0,1
Sneaky Pete,2015,18+,0.79,0,0,1,0,1
Father Ted,1995,16+,0.79,0,0,1,0,1
The Mentalist,2008,16+,0.79,0,0,1,0,1
The Thick of It,2005,18+,0.79,0,0,1,0,1
The Lost Room,2006,7+,0.79,0,0,1,0,1
River,2015,7+,0.79,0,0,1,0,1
The Affair,2014,18+,0.78,0,0,1,0,1
Undone,2019,18+,0.78,0,0,1,0,1
Poldark,2015,16+,0.78,0,0,1,0,1
Carnival Row,2019,18+,0.78,0,0,1,0,1
Wayne,2019,18+,0.78,0,0,1,0,1
Farscape,1999,16+,0.78,0,0,1,0,1
Victoria,2016,16+,0.78,0,0,1,0,1
Goliath,2016,16+,0.77,0,0,1,0,1
Catastrophe,2015,18+,0.77,0,0,1,0,1
Hanna,2019,18+,0.77,0,0,1,0,1
SpongeBob SquarePants,1999,7+,0.77,0,0,1,0,1
Extras,2005,18+,0.77,0,0,1,0,1
Two and a Half Men,2003,16+,0.77,0,0,1,0,1
Escape at Dannemora,2018,18+,0.77,0,0,1,0,1
Patriot,2015,18+,0.77,0,0,1,0,1
Modern Love,2019,18+,0.76,0,0,1,0,1
Clarkson's Farm,2021,7+,0.76,0,0,1,0,1
Gavin & Stacey,2007,16+,0.75,0,0,1,0,1
Homecoming,2018,18+,0.74,0,0,1,0,1
City on a Hill,2019,18+,0.74,0,0,1,0,1
Patrick Melrose,2018,18+,0.74,0,0,1,0,1
Queer as Folk,1999,18+,0.74,0,0,1,0,1
Flack,2019,16+,0.74,0,0,1,0,1
Mozart in the Jungle,2014,18+,0.74,0,0,1,0,1
The Tick,2016,7+,0.74,0,0,1,0,1
Tales from the Loop,2020,18+,0.72,0,0,1,0,1
Fortitude,2015,18+,0.72,0,0,1,0,1
The Tunnel,2013,18+,0.72,0,0,1,0,1
The Wilds,2020,16+,0.72,0,0,1,0,1
A Very English Scandal,2018,16+,0.72,0,0,1,0,1
Salvation,2017,16+,0.72,0,0,1,0,1
The Underground Railroad,2021,18+,0.72,0,0,1,0,1
Red Oaks,2014,18+,0.72,0,0,1,0,1
Tell Me Your Secrets,2021,18+,0.72,0,0,1,0,1
Transparent,2014,18+,0.72,0,0,1,0,1
Loudermilk,2017,18+,0.72,0,0,1,0,1
Britannia,2018,16+,0.72,0,0,1,0,1
ZeroZeroZero,2020,18+,0.71,0,0,1,0,1
Philip K. Dick's Electric Dreams,2017,18+,0.71,0,0,1,0,1
Truth Seekers,2020,16+,0.71,0,0,1,0,1
"Magnum, P.I.",1980,7+,0.7,0,0,1,0,1
Hunters,2020,18+,0.7,0,0,1,0,1
"Eerie, Indiana",1991,7+,0.7,0,0,1,0,1
The Andy Griffith Show,1960,all,0.7,0,0,1,0,1
Mirzapur,2018,18+,0.69,0,0,1,0,1
Sanctuary,2008,7+,0.69,0,0,1,0,1
Detectorists,2014,16+,0.69,0,0,1,0,1
Tin Star,2017,18+,0.69,0,0,1,0,1
The Durrells,2016,7+,0.69,0,0,1,0,1
Get Shorty,2017,18+,0.69,0,0,1,0,1
Thirteen,2016,18+,0.69,0,0,1,0,1
The Returned,2015,18+,0.68,0,0,1,0,1
Trapped,2015,7+,0.68,0,0,1,0,1
ALF,1986,all,0.68,0,0,1,0,1
Informer,2018,18+,0.68,0,0,1,0,1
Alex Rider,2020,16+,0.68,0,0,1,0,1
Jesus of Nazareth,1977,7+,0.68,0,0,1,0,1
The Cosby Show,1984,all,0.68,0,0,1,0,1
Absentia,2017,18+,0.67,0,0,1,0,1
Grantchester,2014,16+,0.67,0,0,1,0,1
The Men Who Built America,2012,7+,0.67,0,0,1,0,1
Too Old to Die Young,2019,18+,0.67,0,0,1,0,1
Forever,2018,18+,0.67,0,0,1,0,1
Dororo,2019,18+,0.67,0,0,1,0,1
Good Girls Revolt,2015,18+,0.67,0,0,1,0,1
Secret Diary of a Call Girl,2007,18+,0.67,0,0,1,0,1
Mad Dogs,2015,18+,0.67,0,0,1,0,1
Home Fires,2015,7+,0.66,0,0,1,0,1
Jean-Claude Van Johnson,2016,7+,0.66,0,0,1,0,1
The Honeymooners,1952,all,0.66,0,0,1,0,1
Isabel,2012,7+,0.66,0,0,1,0,1
Vanity Fair,2018,7+,0.66,0,0,1,0,1
Lewis,2007,16+,0.66,0,0,1,0,1
Mad About You,1992,16+,0.66,0,0,1,0,1
How the Universe Works,2010,7+,0.66,0,0,1,0,1
Mister Rogers' Neighborhood,1968,all,0.65,0,0,1,0,1
Made In Abyss,2017,18+,0.65,0,0,1,0,1
Hand of God,2014,7+,0.65,0,0,1,0,1
Silent Witness,1996,16+,0.65,0,0,1,0,1
Arthur,1996,7+,0.65,0,0,1,0,1
The Carol Burnett Show,1967,all,0.65,0,0,1,0,1
Howards End,2017,7+,0.64,1,0,1,0,1
Wildfire,2005,16+,0.64,0,0,1,0,1
A Gifted Man,2011,7+,0.64,0,0,1,0,1
Dance Academy,2010,16+,0.64,0,0,1,0,1
Making the Cut,2020,16+,0.64,0,0,1,0,1
Man vs. Wild,2006,7+,0.64,0,0,1,0,1
Breaking In,2011,16+,0.64,0,0,1,0,1
Bottom,1991,18+,0.64,0,0,1,0,1
Paatal Lok,2020,18+,0.64,0,0,1,0,1
Alpha House,2013,16+,0.64,0,0,1,0,1
NOVA,1974,7+,0.64,0,0,1,0,1
Hustle,2006,16+,0.64,0,0,1,0,1
Doctor Thorne,2016,16+,0.64,0,0,1,0,1
The Royals,2015,16+,0.64,0,0,1,0,1
Fresh Meat,2011,18+,0.64,0,0,1,0,1
The League of Gentlemen,1999,18+,0.64,0,0,1,0,1
American Experience,1988,7+,0.64,0,0,1,0,1
4 Blocks,2017,7+,0.64,0,0,1,0,1
The A Word,2016,18+,0.63,0,0,1,0,1
Small Axe,2020,18+,0.63,0,0,1,0,1
Breathe,2018,18+,0.63,0,0,1,0,1
Panic,2021,16+,0.63,0,0,1,0,1
Survivorman,2004,7+,0.63,0,0,1,0,1
Sonic the Hedgehog,1993,7+,0.63,0,1,1,0,1
Mission: Impossible,1966,7+,0.63,0,0,1,0,1
Between Two Ferns with Zach Galifianakis,2008,16+,0.62,0,0,1,0,1
Guilt,2016,16+,0.62,0,0,1,0,1
Grounded for Life,2001,16+,0.62,0,0,1,0,1
The Last Tycoon,2016,7+,0.62,0,0,1,0,1
Lore,2017,16+,0.62,0,0,1,0,1
Cops,1989,18+,0.62,0,0,1,0,1
Survivor's Remorse,2014,18+,0.62,0,0,1,0,1
Comrade Detective,2017,18+,0.62,0,0,1,0,1
A Bit of Fry and Laurie,1989,16+,0.62,0,0,1,0,1
Wolfblood,2013,7+,0.62,0,0,1,0,1
Neverland,2011,7+,0.62,0,0,1,0,1
Just Add Magic,2015,7+,0.62,0,0,1,0,1
Malgudi Days,1987,all,0.62,0,0,1,0,1
Dark Shadows,1966,7+,0.62,0,0,1,0,1
The Widow,2019,18+,0.61,0,0,1,0,1
El Cid,2020,16+,0.61,0,0,1,0,1
All or Nothing: Manchester City,2018,all,0.61,0,0,1,0,1
Totally Spies!,2001,7+,0.61,0,0,1,0,1
Underbelly,2008,18+,0.61,0,0,1,0,1
Our Girl,2014,16+,0.61,0,0,1,0,1
Reading Rainbow,1983,all,0.61,0,0,1,0,1
"Kill Me, Heal Me",2015,16+,0.61,0,0,1,0,1
Ted Bundy: Falling for a Killer,2020,18+,0.61,0,0,1,0,1
"Dr. Quinn, Medicine Woman",1993,7+,0.6,0,0,1,0,1
Z: The Beginning of Everything,2017,7+,0.6,0,0,1,0,1
The Romanoffs,2018,18+,0.6,0,0,1,0,1
Republic of Doyle,2010,16+,0.6,0,0,1,0,1
Inside Edge,2017,18+,0.6,0,0,1,0,1
The Feed,2019,16+,0.6,0,0,1,0,1
The Last Post,2017,18+,0.6,0,0,1,0,1
I Shouldn't Be Alive,2005,7+,0.6,0,0,1,0,1
Halo 4: Forward Unto Dawn,2012,16+,0.6,0,0,1,0,1
Four More Shots Please,2019,18+,0.6,0,0,1,0,1
The Lost World,1999,7+,0.6,0,0,1,0,1
All or Nothing: Tottenham Hotspur,2020,16+,0.59,0,0,1,0,1
All or Nothing,2016,18+,0.59,0,0,1,0,1
Appropriate Adult,2011,18+,0.59,0,0,1,0,1
Mr. Bean: The Animated Series,2002,all,0.59,0,0,1,0,1
Picnic at Hanging Rock,2018,16+,0.59,0,0,1,0,1
Frontline,1983,18+,0.59,0,0,1,0,1
Little Women,2017,7+,0.59,0,0,1,0,1
Earth: Final Conflict,1997,7+,0.59,0,0,1,0,1
The ABC Murders,2018,16+,0.59,0,0,1,0,1
Indian Summers,2015,7+,0.59,0,0,1,0,1
Sea Patrol,2007,7+,0.59,0,0,1,0,1
Inside Men,2012,16+,0.59,0,0,1,0,1
The Backyardigans,2004,7+,0.59,0,0,1,0,1
ReGenesis,2004,18+,0.59,0,0,1,0,1
Ghost Hunters,2004,7+,0.59,0,0,1,0,1
Blood & Treasure,2019,16+,0.58,0,0,1,0,1
Betas,2013,18+,0.58,0,0,1,0,1
The Test: A New Era For Australia's Team,2020,16+,0.58,0,0,1,0,1
Falling Water,2016,16+,0.58,0,0,1,0,1
Made in Heaven,2019,18+,0.58,0,0,1,0,1
Hunting Hitler,2015,16+,0.58,0,0,1,0,1
A Different World,1987,7+,0.58,0,0,1,0,1
Wotakoi: Love is Hard for Otaku,2018,16+,0.58,0,0,1,0,1
Laakhon Mein Ek,2017,16+,0.58,0,0,1,0,1
Dilbert,1999,7+,0.58,0,0,1,0,1
Time Team,1994,all,0.57,0,0,1,0,1
Cagney & Lacey,1982,7+,0.57,0,0,1,0,1
Cyberchase,2002,all,0.57,0,0,1,0,1
The Pale Horse,2020,all,0.57,0,0,1,0,1
Wild Kratts,2011,all,0.57,0,0,1,0,1
Pingu,1986,all,0.57,0,0,1,0,1
Bubble Guppies,2011,all,0.57,0,0,1,0,1
Clifford the Big Red Dog,2000,all,0.57,0,0,1,0,1
The Reagans,2020,7+,0.57,0,0,1,0,1
Inazuma Eleven,2008,7+,0.57,0,0,1,0,1
Drifters,2013,18+,0.57,0,0,1,0,1
Thunderbirds,1965,7+,0.56,0,0,1,0,1
Gortimer Gibbon's Life on Normal Street,2014,all,0.56,0,0,1,0,1
The Bernie Mac Show,2001,7+,0.56,0,0,1,0,1
Dr. G: Medical Examiner,2004,16+,0.56,0,0,1,0,1
David Copperfield,1999,7+,0.56,0,0,1,0,1
Say Yes to the Dress,2007,7+,0.56,0,0,1,0,1
Red Rock,2015,7+,0.56,0,0,1,0,1
Almost Royal,2014,7+,0.56,0,0,1,0,1
Wu-Tang Clan: Of Mics and Men,2019,18+,0.56,0,0,1,0,1
Daniel Tiger's Neighborhood,2012,all,0.56,0,0,1,0,1
Criminal Minds: Suspect Behavior,2011,16+,0.56,0,0,1,0,1
Whites,2010,18+,0.56,0,0,1,0,1
How the States Got Their Shapes,2010,7+,0.56,0,0,1,0,1
One Mississippi,2016,18+,0.56,0,0,1,0,1
Rick Steves' Europe,2000,all,0.56,0,0,1,0,1
London Kills,2019,16+,0.55,0,0,1,0,1
Hell Girl,2005,18+,0.55,0,0,1,0,1
Grand Blue,2018,18+,0.55,0,0,1,0,1
Cuffs,2015,16+,0.55,0,0,1,0,1
Dora the Explorer,2000,all,0.55,0,0,1,0,1
Counting Cars,2012,7+,0.55,0,0,1,0,1
Home and Away,1988,7+,0.55,0,0,1,0,1
A Very British Coup,1988,18+,0.55,0,0,1,0,1
Titanic,2012,16+,0.55,0,0,1,0,1
Texas Rising,2015,16+,0.55,0,0,1,0,1
Oliver Twist,2007,7+,0.55,0,0,1,0,1
World’s Toughest Race: Eco-Challenge Fiji,2020,16+,0.55,0,0,1,0,1
Father Knows Best,1954,all,0.54,0,0,1,0,1
I Love Dick,2016,16+,0.54,0,0,1,0,1
Rocco Schiavone,2016,7+,0.54,0,0,1,0,1
WordWorld,2007,all,0.54,0,0,1,0,1
The Collection,2016,18+,0.54,0,0,1,0,1
Beecham House,2019,16+,0.54,0,0,1,0,1
The Twelve Kingdoms,2002,16+,0.54,0,0,1,0,1
The Way We Live Now,2001,16+,0.54,0,0,1,0,1
Land of the Lustrous,2017,16+,0.54,0,0,1,0,1
Rowan & Martin's Laugh-In,1967,7+,0.54,0,0,1,0,1
Super Wings!,2014,all,0.54,0,0,1,0,1
Touched by an Angel,1994,7+,0.54,0,0,1,0,1
The Border,2008,7+,0.54,0,0,1,0,1
Crisis in Six Scenes,2016,all,0.54,0,0,1,0,1
American Playboy: The Hugh Hefner Story,2017,18+,0.54,0,0,1,0,1
The Street,2006,18+,0.54,0,0,1,0,1
Tales of the Unexpected,1979,7+,0.54,0,0,1,0,1
My Mother and Other Strangers,2016,16+,0.54,0,0,1,0,1
Charles II: The Power and The Passion,2003,16+,0.53,0,0,1,0,1
Moby Dick,1998,7+,0.53,0,0,1,0,1
A Cook's Tour,2002,16+,0.53,0,0,1,0,1
Beat,2018,18+,0.53,0,0,1,0,1
Long Strange Trip,2017,18+,0.53,0,0,1,0,1
Wahlburgers,2014,16+,0.53,0,0,1,0,1
Kung Fu Panda: The Paws of Destiny,2018,7+,0.53,0,0,1,0,1
The Bold and the Beautiful,1987,16+,0.53,0,0,1,0,1
Lucky Dog,2013,all,0.53,0,0,1,0,1
Team Umizoomi,2010,all,0.53,0,0,1,0,1
GRAND PRIX Driver,2018,7+,0.53,0,0,1,0,1
Moon Embracing the Sun,2012,7+,0.53,0,0,1,0,1
The Forgotten Army - Azaadi ke liye,2020,18+,0.53,0,0,1,0,1
RahXephon,2002,16+,0.53,0,0,1,0,1
Accidentally on Purpose,2009,7+,0.52,0,0,1,0,1
Hammer House of Horror,1980,18+,0.52,0,0,1,0,1
Everest: Beyond the Limit,2006,7+,0.52,0,0,1,0,1
Odd Squad,2014,all,0.52,0,0,1,0,1
Sarazanmai,2019,7+,0.52,0,0,1,0,1
One Step Beyond,1959,all,0.52,0,0,1,0,1
The Island with Bear Grylls,2014,16+,0.52,0,0,1,0,1
Here's Lucy,1968,all,0.52,0,0,1,0,1
Hotel Impossible,2012,7+,0.52,0,0,1,0,1
Zoboomafoo,1999,7+,0.52,0,0,1,0,1
Jessica,2004,16+,0.52,0,0,1,0,1
The Passing Bells,2014,7+,0.52,0,0,1,0,1
Pandora,2019,7+,0.52,1,0,1,0,1
The Hunger,1997,18+,0.52,0,0,1,0,1
Lorena,2019,18+,0.52,0,0,1,0,1
You Are Wanted,2017,7+,0.52,0,0,1,0,1
7 Deadly Sins,2014,18+,0.52,0,0,1,0,1
Grace Under Fire,1993,7+,0.52,0,0,1,0,1
Himouto! Umaru-chan,2015,16+,0.52,0,0,1,0,1
The Big Comfy Couch,1993,all,0.52,0,0,1,0,1
David the Gnome,1985,all,0.52,0,0,1,0,1
All or Nothing: New Zealand All Blacks,2018,16+,0.51,0,0,1,0,1
